,rate,DateTime,KWH,meters
485,Std,2011-12-03 11:30:00.0000000,22.552,89
486,Std,2011-12-03 12:00:00.0000000,30.2789998,93
487,Std,2011-12-03 12:30:00.0000000,32.4980002,93
488,Std,2011-12-03 13:00:00.0000000,26.62,93
489,Std,2011-12-03 13:30:00.0000000,25.2170001,93
490,Std,2011-12-03 14:00:00.0000000,29.879,94
491,Std,2011-12-03 14:30:00.0000000,27.333000000000002,94
492,Std,2011-12-03 15:00:00.0000000,24.644,95
493,Std,2011-12-03 15:30:00.0000000,25.084,95
494,Std,2011-12-03 16:00:00.0000000,22.087,95
495,Std,2011-12-03 16:30:00.0000000,23.222,95
496,Std,2011-12-03 17:00:00.0000000,26.873,95
497,Std,2011-12-03 17:30:00.0000000,31.7260002,95
498,Std,2011-12-03 18:00:00.0000000,31.146,95
499,Std,2011-12-03 18:30:00.0000000,31.4450001,95
500,Std,2011-12-03 19:00:00.0000000,38.6040001,95
501,Std,2011-12-03 19:30:00.0000000,34.914,95
502,Std,2011-12-03 20:00:00.0000000,34.073,95
503,Std,2011-12-03 20:30:00.0000000,35.153,95
504,Std,2011-12-03 21:00:00.0000000,35.3530001,95
505,Std,2011-12-03 21:30:00.0000000,28.616,95
506,Std,2011-12-03 22:00:00.0000000,30.013999899999998,95
507,Std,2011-12-03 22:30:00.0000000,23.989000100000002,95
508,Std,2011-12-03 23:00:00.0000000,24.958,95
509,Std,2011-12-03 23:30:00.0000000,22.098,95
510,Std,2011-12-04 00:00:00.0000000,21.198,95
511,Std,2011-12-04 00:30:00.0000000,19.238,95
512,Std,2011-12-04 01:00:00.0000000,20.5839999,95
513,Std,2011-12-04 01:30:00.0000000,16.4060001,95
514,Std,2011-12-04 02:00:00.0000000,14.8010001,95
515,Std,2011-12-04 02:30:00.0000000,13.4139999,95
516,Std,2011-12-04 03:00:00.0000000,13.7680001,95
517,Std,2011-12-04 03:30:00.0000000,14.142,95
518,Std,2011-12-04 04:00:00.0000000,11.624,95
519,Std,2011-12-04 04:30:00.0000000,11.615,95
520,Std,2011-12-04 05:00:00.0000000,11.21,95
521,Std,2011-12-04 05:30:00.0000000,12.622,95
522,Std,2011-12-04 06:00:00.0000000,12.065,95
523,Std,2011-12-04 06:30:00.0000000,13.862,95
524,Std,2011-12-04 07:00:00.0000000,15.898000099999999,95
525,Std,2011-12-04 07:30:00.0000000,16.447,95
526,Std,2011-12-04 08:00:00.0000000,18.499,95
527,Std,2011-12-04 08:30:00.0000000,20.4430001,95
528,Std,2011-12-04 09:00:00.0000000,22.707,95
529,Std,2011-12-04 09:30:00.0000000,27.247,95
530,Std,2011-12-04 10:00:00.0000000,24.912,95
531,Std,2011-12-04 10:30:00.0000000,27.7619999,95
532,Std,2011-12-04 11:00:00.0000000,23.547000099999998,95
533,Std,2011-12-04 11:30:00.0000000,24.4319999,95
534,Std,2011-12-04 12:00:00.0000000,30.969,95
535,Std,2011-12-04 12:30:00.0000000,29.305,95
536,Std,2011-12-04 13:00:00.0000000,33.5230001,95
537,Std,2011-12-04 13:30:00.0000000,28.2889998,95
538,Std,2011-12-04 14:00:00.0000000,29.2909998,95
539,Std,2011-12-04 14:30:00.0000000,26.1909999,95
540,Std,2011-12-04 15:00:00.0000000,29.7190001,95
541,Std,2011-12-04 15:30:00.0000000,32.033,95
542,Std,2011-12-04 16:00:00.0000000,32.0399999,95
543,Std,2011-12-04 16:30:00.0000000,35.997,95
544,Std,2011-12-04 17:00:00.0000000,35.8960001,95
545,Std,2011-12-04 17:30:00.0000000,39.7399999,95
546,Std,2011-12-04 18:00:00.0000000,40.314,95
547,Std,2011-12-04 18:30:00.0000000,40.8799999,95
548,Std,2011-12-04 19:00:00.0000000,37.037,95
549,Std,2011-12-04 19:30:00.0000000,36.491,95
550,Std,2011-12-04 20:00:00.0000000,35.2160002,95
551,Std,2011-12-04 20:30:00.0000000,32.5130001,95
552,Std,2011-12-04 21:00:00.0000000,29.749,95
553,Std,2011-12-04 21:30:00.0000000,31.0610001,95
554,Std,2011-12-04 22:00:00.0000000,29.4470001,95
555,Std,2011-12-04 22:30:00.0000000,26.3090001,95
556,Std,2011-12-04 23:00:00.0000000,24.112000000000002,95
557,Std,2011-12-04 23:30:00.0000000,20.637,95
558,Std,2011-12-05 00:00:00.0000000,20.1109999,95
559,Std,2011-12-05 00:30:00.0000000,18.9360002,95
560,Std,2011-12-05 01:00:00.0000000,17.5620001,95
561,Std,2011-12-05 01:30:00.0000000,16.8709999,95
562,Std,2011-12-05 02:00:00.0000000,14.41,95
563,Std,2011-12-05 02:30:00.0000000,12.6820001,95
564,Std,2011-12-05 03:00:00.0000000,14.5,95
565,Std,2011-12-05 03:30:00.0000000,12.8980002,95
566,Std,2011-12-05 04:00:00.0000000,12.015,95
567,Std,2011-12-05 04:30:00.0000000,11.117,95
568,Std,2011-12-05 05:00:00.0000000,14.129,95
569,Std,2011-12-05 05:30:00.0000000,13.142,95
570,Std,2011-12-05 06:00:00.0000000,16.4189999,95
571,Std,2011-12-05 06:30:00.0000000,16.8,95
572,Std,2011-12-05 07:00:00.0000000,24.5,95
573,Std,2011-12-05 07:30:00.0000000,26.9189999,95
574,Std,2011-12-05 08:00:00.0000000,29.2740001,95
575,Std,2011-12-05 08:30:00.0000000,23.4719999,95
576,Std,2011-12-05 09:00:00.0000000,23.6920001,96
577,Std,2011-12-05 09:30:00.0000000,24.362,96
578,Std,2011-12-05 10:00:00.0000000,18.7040001,98
579,Std,2011-12-05 10:30:00.0000000,17.728,98
580,Std,2011-12-05 11:00:00.0000000,19.487,100
581,Std,2011-12-05 11:30:00.0000000,19.324,100
582,Std,2011-12-05 12:00:00.0000000,21.1539999,101
583,Std,2011-12-05 12:30:00.0000000,20.8219999,102
584,Std,2011-12-05 13:00:00.0000000,20.177,105
585,Std,2011-12-05 13:30:00.0000000,21.057,106
586,Std,2011-12-05 14:00:00.0000000,21.533,106
587,Std,2011-12-05 14:30:00.0000000,20.379,106
588,Std,2011-12-05 15:00:00.0000000,19.849,106
589,Std,2011-12-05 15:30:00.0000000,19.7960001,106
590,Std,2011-12-05 16:00:00.0000000,25.22,106
591,Std,2011-12-05 16:30:00.0000000,28.671,106
592,Std,2011-12-05 17:00:00.0000000,30.558,106
593,Std,2011-12-05 17:30:00.0000000,32.2560001,106
594,Std,2011-12-05 18:00:00.0000000,35.96,106
595,Std,2011-12-05 18:30:00.0000000,36.984,106
596,Std,2011-12-05 19:00:00.0000000,38.9509999,106
597,Std,2011-12-05 19:30:00.0000000,40.931,106
598,Std,2011-12-05 20:00:00.0000000,43.6119999,106
599,Std,2011-12-05 20:30:00.0000000,40.2169999,106
600,Std,2011-12-05 21:00:00.0000000,35.905,106
601,Std,2011-12-05 21:30:00.0000000,36.98,106
602,Std,2011-12-05 22:00:00.0000000,32.943,106
603,Std,2011-12-05 22:30:00.0000000,29.8500001,106
604,Std,2011-12-05 23:00:00.0000000,28.924,106
605,Std,2011-12-05 23:30:00.0000000,23.274,106
606,Std,2011-12-06 00:00:00.0000000,21.305,106
607,Std,2011-12-06 00:30:00.0000000,22.0049999,106
608,Std,2011-12-06 01:00:00.0000000,22.087,106
609,Std,2011-12-06 01:30:00.0000000,19.029,106
610,Std,2011-12-06 02:00:00.0000000,16.514,106
611,Std,2011-12-06 02:30:00.0000000,15.743,106
612,Std,2011-12-06 03:00:00.0000000,15.11,106
613,Std,2011-12-06 03:30:00.0000000,12.751,106
614,Std,2011-12-06 04:00:00.0000000,12.879,106
615,Std,2011-12-06 04:30:00.0000000,14.037,106
616,Std,2011-12-06 05:00:00.0000000,15.1629999,106
617,Std,2011-12-06 05:30:00.0000000,17.3399999,106
618,Std,2011-12-06 06:00:00.0000000,20.3729999,106
619,Std,2011-12-06 06:30:00.0000000,20.2770001,106
620,Std,2011-12-06 07:00:00.0000000,23.884,106
621,Std,2011-12-06 07:30:00.0000000,29.1269999,106
622,Std,2011-12-06 08:00:00.0000000,32.7720002,106
623,Std,2011-12-06 08:30:00.0000000,27.5160001,106
624,Std,2011-12-06 09:00:00.0000000,25.423000000000002,106
625,Std,2011-12-06 09:30:00.0000000,24.0509998,108
626,Std,2011-12-06 10:00:00.0000000,25.028,109
627,Std,2011-12-06 10:30:00.0000000,24.079,109
628,Std,2011-12-06 11:00:00.0000000,24.7069999,109
629,Std,2011-12-06 11:30:00.0000000,24.823999999999998,109
630,Std,2011-12-06 12:00:00.0000000,24.8519999,109
631,Std,2011-12-06 12:30:00.0000000,24.3070001,109
632,Std,2011-12-06 13:00:00.0000000,26.163000099999998,110
633,Std,2011-12-06 13:30:00.0000000,25.8869999,110
634,Std,2011-12-06 14:00:00.0000000,28.2970002,110
635,Std,2011-12-06 14:30:00.0000000,26.509000099999998,110
636,Std,2011-12-06 15:00:00.0000000,25.8089999,110
637,Std,2011-12-06 15:30:00.0000000,25.379,110
638,Std,2011-12-06 16:00:00.0000000,27.605999999999998,110
639,Std,2011-12-06 16:30:00.0000000,28.913,110
640,Std,2011-12-06 17:00:00.0000000,32.592,110
641,Std,2011-12-06 17:30:00.0000000,36.4630001,110
642,Std,2011-12-06 18:00:00.0000000,40.815,110
643,Std,2011-12-06 18:30:00.0000000,41.9959999,110
644,Std,2011-12-06 19:00:00.0000000,38.4170001,110
645,Std,2011-12-06 19:30:00.0000000,39.1880001,110
646,Std,2011-12-06 20:00:00.0000000,39.722,110
647,Std,2011-12-06 20:30:00.0000000,37.4549999,110
648,Std,2011-12-06 21:00:00.0000000,34.6249999,110
649,Std,2011-12-06 21:30:00.0000000,35.2160001,110
650,Std,2011-12-06 22:00:00.0000000,36.921,110
651,Std,2011-12-06 22:30:00.0000000,31.394,110
652,Std,2011-12-06 23:00:00.0000000,30.998,110
653,Std,2011-12-06 23:30:00.0000000,30.693,110
654,Std,2011-12-07 00:00:00.0000000,24.9510001,110
655,Std,2011-12-07 00:30:00.0000000,23.956,110
656,Std,2011-12-07 01:00:00.0000000,22.63,110
657,Std,2011-12-07 01:30:00.0000000,19.315,110
658,Std,2011-12-07 02:00:00.0000000,16.5719999,110
659,Std,2011-12-07 02:30:00.0000000,16.4640001,110
660,Std,2011-12-07 03:00:00.0000000,14.637,110
661,Std,2011-12-07 03:30:00.0000000,14.635000100000001,110
662,Std,2011-12-07 04:00:00.0000000,13.137,110
663,Std,2011-12-07 04:30:00.0000000,14.365,110
664,Std,2011-12-07 05:00:00.0000000,14.4979999,110
665,Std,2011-12-07 05:30:00.0000000,14.733,110
666,Std,2011-12-07 06:00:00.0000000,17.067,110
667,Std,2011-12-07 06:30:00.0000000,19.8769999,110
668,Std,2011-12-07 07:00:00.0000000,25.892,110
669,Std,2011-12-07 07:30:00.0000000,30.723,110
670,Std,2011-12-07 08:00:00.0000000,32.2210001,110
671,Std,2011-12-07 08:30:00.0000000,35.503999900000004,110
672,Std,2011-12-07 09:00:00.0000000,29.779,110
673,Std,2011-12-07 09:30:00.0000000,27.6770001,112
674,Std,2011-12-07 10:00:00.0000000,24.85,114
675,Std,2011-12-07 10:30:00.0000000,22.007,115
676,Std,2011-12-07 11:00:00.0000000,24.285,118
677,Std,2011-12-07 11:30:00.0000000,26.444,122
678,Std,2011-12-07 12:00:00.0000000,27.9699999,122
679,Std,2011-12-07 12:30:00.0000000,26.292,123
680,Std,2011-12-07 13:00:00.0000000,27.417,126
681,Std,2011-12-07 13:30:00.0000000,29.464,126
682,Std,2011-12-07 14:00:00.0000000,28.689,126
683,Std,2011-12-07 14:30:00.0000000,25.65,126
684,Std,2011-12-07 15:00:00.0000000,26.4289999,128
685,Std,2011-12-07 15:30:00.0000000,28.436,128
686,Std,2011-12-07 16:00:00.0000000,28.993000000000002,129
687,Std,2011-12-07 16:30:00.0000000,35.863,129
688,Std,2011-12-07 17:00:00.0000000,38.9060001,129
689,Std,2011-12-07 17:30:00.0000000,42.619,129
690,Std,2011-12-07 18:00:00.0000000,45.443,129
691,Std,2011-12-07 18:30:00.0000000,45.0690002,129
692,Std,2011-12-07 19:00:00.0000000,44.4150001,129
693,Std,2011-12-07 19:30:00.0000000,42.8779999,129
694,Std,2011-12-07 20:00:00.0000000,45.06,129
695,Std,2011-12-07 20:30:00.0000000,45.2519999,129
696,Std,2011-12-07 21:00:00.0000000,45.2360001,129
697,Std,2011-12-07 21:30:00.0000000,44.2510003,129
698,Std,2011-12-07 22:00:00.0000000,43.064,129
699,Std,2011-12-07 22:30:00.0000000,39.2330001,129
700,Std,2011-12-07 23:00:00.0000000,37.209,129
701,Std,2011-12-07 23:30:00.0000000,32.883,129
702,Std,2011-12-08 00:00:00.0000000,27.177999800000002,129
703,Std,2011-12-08 00:30:00.0000000,29.240000300000002,129
704,Std,2011-12-08 01:00:00.0000000,28.1940001,129
705,Std,2011-12-08 01:30:00.0000000,24.9140001,129
706,Std,2011-12-08 02:00:00.0000000,23.1820002,129
707,Std,2011-12-08 02:30:00.0000000,20.7520001,129
708,Std,2011-12-08 03:00:00.0000000,18.3999999,129
709,Std,2011-12-08 03:30:00.0000000,16.67,129
710,Std,2011-12-08 04:00:00.0000000,17.5929999,129
711,Std,2011-12-08 04:30:00.0000000,17.4189999,129
712,Std,2011-12-08 05:00:00.0000000,17.853,129
713,Std,2011-12-08 05:30:00.0000000,18.1269999,129
714,Std,2011-12-08 06:00:00.0000000,18.171,129
715,Std,2011-12-08 06:30:00.0000000,21.007,129
716,Std,2011-12-08 07:00:00.0000000,26.9960002,129
717,Std,2011-12-08 07:30:00.0000000,31.921,129
718,Std,2011-12-08 08:00:00.0000000,33.8000002,129
719,Std,2011-12-08 08:30:00.0000000,34.108,129
720,Std,2011-12-08 09:00:00.0000000,33.8449999,130
721,Std,2011-12-08 09:30:00.0000000,31.499,130
722,Std,2011-12-08 10:00:00.0000000,28.6329999,131
723,Std,2011-12-08 10:30:00.0000000,31.204,133
724,Std,2011-12-08 11:00:00.0000000,30.6320001,135
725,Std,2011-12-08 11:30:00.0000000,33.6700001,136
726,Std,2011-12-08 12:00:00.0000000,34.3989999,136
727,Std,2011-12-08 12:30:00.0000000,36.1840003,137
728,Std,2011-12-08 13:00:00.0000000,37.4029998,137
729,Std,2011-12-08 13:30:00.0000000,33.252,137
730,Std,2011-12-08 14:00:00.0000000,34.577,139
731,Std,2011-12-08 14:30:00.0000000,37.7210001,139
732,Std,2011-12-08 15:00:00.0000000,33.7519998,139
733,Std,2011-12-08 15:30:00.0000000,32.596000000000004,139
734,Std,2011-12-08 16:00:00.0000000,39.8129999,139
735,Std,2011-12-08 16:30:00.0000000,44.8689996,139
736,Std,2011-12-08 17:00:00.0000000,47.3690002,139
737,Std,2011-12-08 17:30:00.0000000,47.0889999,139
738,Std,2011-12-08 18:00:00.0000000,48.125,139
739,Std,2011-12-08 18:30:00.0000000,46.8959999,139
740,Std,2011-12-08 19:00:00.0000000,48.2159999,139
741,Std,2011-12-08 19:30:00.0000000,52.8059998,139
742,Std,2011-12-08 20:00:00.0000000,49.602,139
743,Std,2011-12-08 20:30:00.0000000,45.1879998,139
744,Std,2011-12-08 21:00:00.0000000,46.094000199999996,139
745,Std,2011-12-08 21:30:00.0000000,45.4640002,139
746,Std,2011-12-08 22:00:00.0000000,43.7399999,139
747,Std,2011-12-08 22:30:00.0000000,39.463,139
748,Std,2011-12-08 23:00:00.0000000,34.953,139
749,Std,2011-12-08 23:30:00.0000000,31.8269999,139
750,Std,2011-12-09 00:00:00.0000000,29.994,139
751,Std,2011-12-09 00:30:00.0000000,33.9370002,139
752,Std,2011-12-09 01:00:00.0000000,28.0979996,139
753,Std,2011-12-09 01:30:00.0000000,25.1730001,139
754,Std,2011-12-09 02:00:00.0000000,23.592,139
755,Std,2011-12-09 02:30:00.0000000,21.9450001,139
756,Std,2011-12-09 03:00:00.0000000,21.441,139
757,Std,2011-12-09 03:30:00.0000000,21.367,139
758,Std,2011-12-09 04:00:00.0000000,16.7280001,139
759,Std,2011-12-09 04:30:00.0000000,19.005,139
760,Std,2011-12-09 05:00:00.0000000,19.7920001,139
761,Std,2011-12-09 05:30:00.0000000,20.213,139
762,Std,2011-12-09 06:00:00.0000000,21.315,139
763,Std,2011-12-09 06:30:00.0000000,27.0330001,139
764,Std,2011-12-09 07:00:00.0000000,33.3049999,139
765,Std,2011-12-09 07:30:00.0000000,40.943,139
766,Std,2011-12-09 08:00:00.0000000,42.795,139
767,Std,2011-12-09 08:30:00.0000000,37.88,139
768,Std,2011-12-09 09:00:00.0000000,37.055,141
769,Std,2011-12-09 09:30:00.0000000,31.7159999,143
770,Std,2011-12-09 10:00:00.0000000,32.95,146
771,Std,2011-12-09 10:30:00.0000000,36.114,147
772,Std,2011-12-09 11:00:00.0000000,33.78,149
773,Std,2011-12-09 11:30:00.0000000,35.0900003,151
774,Std,2011-12-09 12:00:00.0000000,35.3259999,152
775,Std,2011-12-09 12:30:00.0000000,38.6999999,152
776,Std,2011-12-09 13:00:00.0000000,35.94,153
777,Std,2011-12-09 13:30:00.0000000,32.467,152
778,Std,2011-12-09 14:00:00.0000000,37.323,153
779,Std,2011-12-09 14:30:00.0000000,42.4290001,154
780,Std,2011-12-09 15:00:00.0000000,40.931,154
781,Std,2011-12-09 15:30:00.0000000,34.6949999,154
782,Std,2011-12-09 16:00:00.0000000,38.2809999,154
783,Std,2011-12-09 16:30:00.0000000,44.902,154
784,Std,2011-12-09 17:00:00.0000000,50.41,154
785,Std,2011-12-09 17:30:00.0000000,50.6899998,154
786,Std,2011-12-09 18:00:00.0000000,51.6519999,154
787,Std,2011-12-09 18:30:00.0000000,56.1249997,154
788,Std,2011-12-09 19:00:00.0000000,57.0820002,154
789,Std,2011-12-09 19:30:00.0000000,58.0879997,154
790,Std,2011-12-09 20:00:00.0000000,58.7840003,154
791,Std,2011-12-09 20:30:00.0000000,52.8889999,154
792,Std,2011-12-09 21:00:00.0000000,52.996,154
793,Std,2011-12-09 21:30:00.0000000,49.78,154
794,Std,2011-12-09 22:00:00.0000000,48.874,154
795,Std,2011-12-09 22:30:00.0000000,46.5619999,154
796,Std,2011-12-09 23:00:00.0000000,43.508000100000004,154
797,Std,2011-12-09 23:30:00.0000000,41.066,154
798,Std,2011-12-10 00:00:00.0000000,37.2549999,154
799,Std,2011-12-10 00:30:00.0000000,39.4890001,154
800,Std,2011-12-10 01:00:00.0000000,35.4449999,154
801,Std,2011-12-10 01:30:00.0000000,26.9939999,154
802,Std,2011-12-10 02:00:00.0000000,27.357,154
803,Std,2011-12-10 02:30:00.0000000,24.151,154
804,Std,2011-12-10 03:00:00.0000000,25.7079999,154
805,Std,2011-12-10 03:30:00.0000000,22.662,154
806,Std,2011-12-10 04:00:00.0000000,20.2630001,154
807,Std,2011-12-10 04:30:00.0000000,19.757,154
808,Std,2011-12-10 05:00:00.0000000,21.3410001,154
809,Std,2011-12-10 05:30:00.0000000,20.4000001,154
810,Std,2011-12-10 06:00:00.0000000,20.913,154
811,Std,2011-12-10 06:30:00.0000000,24.4060001,154
812,Std,2011-12-10 07:00:00.0000000,31.447,154
813,Std,2011-12-10 07:30:00.0000000,35.1079999,154
814,Std,2011-12-10 08:00:00.0000000,38.44,154
815,Std,2011-12-10 08:30:00.0000000,34.0770001,154
816,Std,2011-12-10 09:00:00.0000000,34.686,155
817,Std,2011-12-10 09:30:00.0000000,39.92,158
818,Std,2011-12-10 10:00:00.0000000,40.432,158
819,Std,2011-12-10 10:30:00.0000000,39.6100002,158
820,Std,2011-12-10 11:00:00.0000000,41.391,161
821,Std,2011-12-10 11:30:00.0000000,46.6729999,162
822,Std,2011-12-10 12:00:00.0000000,50.8479998,163
823,Std,2011-12-10 12:30:00.0000000,46.5509999,164
824,Std,2011-12-10 13:00:00.0000000,45.142,164
825,Std,2011-12-10 13:30:00.0000000,47.155,165
826,Std,2011-12-10 14:00:00.0000000,48.238,165
827,Std,2011-12-10 14:30:00.0000000,51.1990001,167
828,Std,2011-12-10 15:00:00.0000000,50.4320001,167
829,Std,2011-12-10 15:30:00.0000000,51.82,167
830,Std,2011-12-10 16:00:00.0000000,56.4069998,167
831,Std,2011-12-10 16:30:00.0000000,62.056,167
832,Std,2011-12-10 17:00:00.0000000,65.9149997,167
833,Std,2011-12-10 17:30:00.0000000,66.6390001,167
834,Std,2011-12-10 18:00:00.0000000,71.1100002,167
835,Std,2011-12-10 18:30:00.0000000,71.5549998,167
836,Std,2011-12-10 19:00:00.0000000,69.7869999,167
837,Std,2011-12-10 19:30:00.0000000,67.961,167
838,Std,2011-12-10 20:00:00.0000000,62.984,167
839,Std,2011-12-10 20:30:00.0000000,61.7279998,167
840,Std,2011-12-10 21:00:00.0000000,57.241,167
841,Std,2011-12-10 21:30:00.0000000,53.229,167
842,Std,2011-12-10 22:00:00.0000000,54.9629998,167
843,Std,2011-12-10 22:30:00.0000000,54.175,167
844,Std,2011-12-10 23:00:00.0000000,50.3060001,167
845,Std,2011-12-10 23:30:00.0000000,47.355,167
846,Std,2011-12-11 00:00:00.0000000,40.886,167
847,Std,2011-12-11 00:30:00.0000000,47.195000300000004,167
848,Std,2011-12-11 01:00:00.0000000,42.284,167
849,Std,2011-12-11 01:30:00.0000000,33.91,167
850,Std,2011-12-11 02:00:00.0000000,30.431,167
851,Std,2011-12-11 02:30:00.0000000,28.836,167
852,Std,2011-12-11 03:00:00.0000000,26.592,166
853,Std,2011-12-11 03:30:00.0000000,26.6570001,167
854,Std,2011-12-11 04:00:00.0000000,23.675,166
855,Std,2011-12-11 04:30:00.0000000,23.584,166
856,Std,2011-12-11 05:00:00.0000000,24.816,167
857,Std,2011-12-11 05:30:00.0000000,24.9129999,167
858,Std,2011-12-11 06:00:00.0000000,26.158,167
859,Std,2011-12-11 06:30:00.0000000,30.9150001,167
860,Std,2011-12-11 07:00:00.0000000,27.945,167
861,Std,2011-12-11 07:30:00.0000000,29.6760002,167
862,Std,2011-12-11 08:00:00.0000000,31.7369999,167
863,Std,2011-12-11 08:30:00.0000000,35.405,167
864,Std,2011-12-11 09:00:00.0000000,40.4890001,167
865,Std,2011-12-11 09:30:00.0000000,45.785,167
866,Std,2011-12-11 10:00:00.0000000,43.891,167
867,Std,2011-12-11 10:30:00.0000000,47.92,167
868,Std,2011-12-11 11:00:00.0000000,45.164,167
869,Std,2011-12-11 11:30:00.0000000,50.6880003,167
870,Std,2011-12-11 12:00:00.0000000,56.425,167
871,Std,2011-12-11 12:30:00.0000000,60.1430001,167
872,Std,2011-12-11 13:00:00.0000000,58.2030004,167
873,Std,2011-12-11 13:30:00.0000000,59.058,167
874,Std,2011-12-11 14:00:00.0000000,51.2400002,167
875,Std,2011-12-11 14:30:00.0000000,58.2680002,167
876,Std,2011-12-11 15:00:00.0000000,63.8020004,167
877,Std,2011-12-11 15:30:00.0000000,58.4800001,167
878,Std,2011-12-11 16:00:00.0000000,57.6369999,167
879,Std,2011-12-11 16:30:00.0000000,60.5649996,167
880,Std,2011-12-11 17:00:00.0000000,63.6199996,167
881,Std,2011-12-11 17:30:00.0000000,68.2729998,167
882,Std,2011-12-11 18:00:00.0000000,68.9139998,167
883,Std,2011-12-11 18:30:00.0000000,70.4180005,167
884,Std,2011-12-11 19:00:00.0000000,68.8830001,167
885,Std,2011-12-11 19:30:00.0000000,72.2780001,167
886,Std,2011-12-11 20:00:00.0000000,65.5199999,167
887,Std,2011-12-11 20:30:00.0000000,58.6500002,167
888,Std,2011-12-11 21:00:00.0000000,61.473,167
889,Std,2011-12-11 21:30:00.0000000,59.63,167
890,Std,2011-12-11 22:00:00.0000000,55.404,167
891,Std,2011-12-11 22:30:00.0000000,57.142,167
892,Std,2011-12-11 23:00:00.0000000,46.7360001,167
893,Std,2011-12-11 23:30:00.0000000,39.2699999,167
894,Std,2011-12-12 00:00:00.0000000,32.998,167
895,Std,2011-12-12 00:30:00.0000000,37.5490002,167
896,Std,2011-12-12 01:00:00.0000000,33.2570002,167
897,Std,2011-12-12 01:30:00.0000000,27.733,167
898,Std,2011-12-12 02:00:00.0000000,24.1490001,167
899,Std,2011-12-12 02:30:00.0000000,24.318,167
900,Std,2011-12-12 03:00:00.0000000,24.693,166
901,Std,2011-12-12 03:30:00.0000000,23.99,167
902,Std,2011-12-12 04:00:00.0000000,20.115,167
903,Std,2011-12-12 04:30:00.0000000,21.066,167
904,Std,2011-12-12 05:00:00.0000000,21.311,167
905,Std,2011-12-12 05:30:00.0000000,23.28,167
906,Std,2011-12-12 06:00:00.0000000,24.857,167
907,Std,2011-12-12 06:30:00.0000000,33.144,167
908,Std,2011-12-12 07:00:00.0000000,38.5409999,167
909,Std,2011-12-12 07:30:00.0000000,41.7489999,167
910,Std,2011-12-12 08:00:00.0000000,51.7979999,167
911,Std,2011-12-12 08:30:00.0000000,49.6749999,167
912,Std,2011-12-12 09:00:00.0000000,44.209,167
913,Std,2011-12-12 09:30:00.0000000,41.226,168
914,Std,2011-12-12 10:00:00.0000000,41.477,170
915,Std,2011-12-12 10:30:00.0000000,38.2590002,171
916,Std,2011-12-12 11:00:00.0000000,40.9929999,175
917,Std,2011-12-12 11:30:00.0000000,41.5740001,177
918,Std,2011-12-12 12:00:00.0000000,38.78,178
919,Std,2011-12-12 12:30:00.0000000,39.032000000000004,178
920,Std,2011-12-12 13:00:00.0000000,41.1280002,179
921,Std,2011-12-12 13:30:00.0000000,43.081,180
922,Std,2011-12-12 14:00:00.0000000,41.7340001,179
923,Std,2011-12-12 14:30:00.0000000,41.8749998,180
924,Std,2011-12-12 15:00:00.0000000,42.9299999,180
925,Std,2011-12-12 15:30:00.0000000,51.6859999,180
926,Std,2011-12-12 16:00:00.0000000,53.0130001,180
927,Std,2011-12-12 16:30:00.0000000,57.5909999,180
928,Std,2011-12-12 17:00:00.0000000,57.6459999,180
929,Std,2011-12-12 17:30:00.0000000,67.0700001,180
930,Std,2011-12-12 18:00:00.0000000,68.8500002,180
931,Std,2011-12-12 18:30:00.0000000,71.345,180
932,Std,2011-12-12 19:00:00.0000000,73.4860001,181
933,Std,2011-12-12 19:30:00.0000000,70.4029999,181
934,Std,2011-12-12 20:00:00.0000000,77.9229999,181
935,Std,2011-12-12 20:30:00.0000000,72.8789998,181
